"Year","GDP","Population","CPI","Region","NationalCPI","Employment","rGDPpc","rGDPwk","GDPpc","rGDP","Inflation"
2015,40701,937419,93.7635968092821,"Nova Scotia",92.4087591240876,444300,46984.88729837,99132.401679835,43418.1513282748,44044.5260663507,NA
2016,41599,942984,94.9238578680203,"Nova Scotia",93.7226277372263,443200,47068.906637544,100147.170254282,44114.216147888,44385.2258566978,NA
2017,43314,952159,96.0116026105874,"Nova Scotia",95.1824817518248,447100,47792.7247509449,101780.972950425,45490.301514768,45506.273006135,NA
2018,44875,962072,98.1145757795504,"Nova Scotia",97.3722627737226,451800,47902.8799198551,102005.355224114,46644.1181117422,46086.0194902549,NA
2019,46834,975799,99.7099347353154,"Nova Scotia",99.2700729927007,464600,48348.4484479476,101546.206730647,47995.5400651159,47178.3676470588,NA
2020,46165,989168,100,"Nova Scotia",100,443300,46670.5352376947,104139.408978119,46670.5352376947,46165,NA
2021,51385,999908,104.060913705584,"Nova Scotia",103.357664233577,468100,49720.2875432901,106207.462672156,51389.7278549627,49715.7132768362,NA
2022,55173,1025263,111.892675852067,"Nova Scotia",110.36496350365,484900,48759.5950796613,103096.32652126,53813.5093141955,49991.4087301587,NA
2023,59574,1056486,116.388687454677,"Nova Scotia",114.671532846715,497800,49174.2105944666,104362.926986954,56388.8210539468,51951.8650541057,NA
2024,NA,1076374,NA,"Nova Scotia",NA,NA,NA,NA,NA,NA,NA
1867,NA,271000,NA,"New Brunswick",3.5240023179871,NA,NA,NA,NA,NA,NA
1868,NA,274000,NA,"New Brunswick",3.5240023179871,NA,NA,NA,NA,NA,NA
1869,NA,277000,NA,"New Brunswick",3.5240023179871,NA,NA,NA,NA,NA,NA
1870,NA,282000,NA,"New Brunswick",3.5240023179871,NA,NA,NA,NA,NA,NA
1871,NA,286000,NA,"New Brunswick",3.62845055668236,NA,NA,NA,NA,NA,NA
1872,NA,290000,NA,"New Brunswick",3.96450225229915,NA,NA,NA,NA,NA,NA
1873,NA,294000,NA,"New Brunswick",3.93271373209165,NA,NA,NA,NA,NA,NA
1874,NA,298000,NA,"New Brunswick",3.82826549339639,NA,NA,NA,NA,NA,NA
1875,NA,301000,NA,"New Brunswick",3.66023907688985,NA,NA,NA,NA,NA,NA
1876,NA,304000,NA,"New Brunswick",3.66023907688985,NA,NA,NA,NA,NA,NA
1877,NA,307000,NA,"New Brunswick",3.5240023179871,NA,NA,NA,NA,NA,NA
1878,NA,310000,NA,"New Brunswick",3.45588365418665,NA,NA,NA,NA,NA,NA
1879,NA,313000,NA,"New Brunswick",3.42409513397915,NA,NA,NA,NA,NA,NA
1880,NA,317000,NA,"New Brunswick",3.5240023179871,NA,NA,NA,NA,NA,NA
1881,NA,321000,NA,"New Brunswick",3.67947301684974,NA,NA,NA,NA,NA,NA
1882,NA,321000,NA,"New Brunswick",3.9126790651437,NA,NA,NA,NA,NA,NA
1883,NA,321000,NA,"New Brunswick",3.93859065872142,NA,NA,NA,NA,NA,NA
1884,NA,321000,NA,"New Brunswick",3.44626696855578,NA,NA,NA,NA,NA,NA
1885,NA,321000,NA,"New Brunswick",3.44626696855578,NA,NA,NA,NA,NA,NA
1886,NA,321000,NA,"New Brunswick",3.42035480627991,NA,NA,NA,NA,NA,NA
1887,NA,321000,NA,"New Brunswick",3.62764926099614,NA,NA,NA,NA,NA,NA
1888,NA,321000,NA,"New Brunswick",3.47217856213351,NA,NA,NA,NA,NA,NA
1889,NA,321000,NA,"New Brunswick",3.54991391156482,NA,NA,NA,NA,NA,NA
1890,NA,321000,NA,"New Brunswick",3.47217856213351,NA,NA,NA,NA,NA,NA
1891,NA,321000,NA,"New Brunswick",3.47217856213351,NA,NA,NA,NA,NA,NA
1892,NA,322000,NA,"New Brunswick",3.47217856213351,NA,NA,NA,NA,NA,NA
1893,NA,323000,NA,"New Brunswick",3.44626696855578,NA,NA,NA,NA,NA,NA
1894,NA,323000,NA,"New Brunswick",3.16123716440823,NA,NA,NA,NA,NA,NA
1895,NA,323000,NA,"New Brunswick",3.00576646554559,NA,NA,NA,NA,NA,NA
1896,NA,324000,NA,"New Brunswick",3.16123716440823,NA,NA,NA,NA,NA,NA
1897,NA,325000,NA,"New Brunswick",3.1871493266841,NA,NA,NA,NA,NA,NA
1898,NA,326000,NA,"New Brunswick",3.31670786327087,NA,NA,NA,NA,NA,NA
1899,NA,327000,NA,"New Brunswick",3.21306092026182,NA,NA,NA,NA,NA,NA
1900,NA,329000,NA,"New Brunswick",3.31670786327087,NA,NA,NA,NA,NA,NA
1901,NA,331000,NA,"New Brunswick",3.34261945684859,NA,NA,NA,NA,NA,NA
1902,NA,331000,NA,"New Brunswick",3.39444321270219,NA,NA,NA,NA,NA,NA
1903,NA,331000,NA,"New Brunswick",3.42035480627991,NA,NA,NA,NA,NA,NA
1904,NA,333000,NA,"New Brunswick",3.47217856213351,NA,NA,NA,NA,NA,NA
1905,NA,333000,NA,"New Brunswick",3.49809072440937,NA,NA,NA,NA,NA,NA
1906,NA,334000,NA,"New Brunswick",3.57582550514255,NA,NA,NA,NA,NA,NA
1907,NA,341000,NA,"New Brunswick",3.67947301684974,NA,NA,NA,NA,NA,NA
1908,NA,345000,NA,"New Brunswick",3.75720836628106,NA,NA,NA,NA,NA,NA
1909,NA,346000,NA,"New Brunswick",3.83494314701423,NA,NA,NA,NA,NA,NA
1910,NA,348000,NA,"New Brunswick",3.93859065872142,NA,NA,NA,NA,NA,NA
1911,NA,352000,NA,"New Brunswick",4.04223760173047,NA,NA,NA,NA,NA,NA
1912,NA,356000,NA,"New Brunswick",4.22362046286897,NA,NA,NA,NA,NA,NA
1913,NA,363000,NA,"New Brunswick",4.35317899945574,NA,NA,NA,NA,NA,NA
1914,NA,371000,NA,"New Brunswick",4.37956204379562,NA,NA,NA,NA,NA,NA
1915,NA,371000,NA,"New Brunswick",4.45255474452555,NA,NA,NA,NA,NA,NA
1916,NA,368000,NA,"New Brunswick",4.89051094890511,NA,NA,NA,NA,NA,NA
1917,NA,368000,NA,"New Brunswick",5.76642335766423,NA,NA,NA,NA,NA,NA
1918,NA,369000,NA,"New Brunswick",6.4963503649635,NA,NA,NA,NA,NA,NA
1919,NA,373000,NA,"New Brunswick",7.15328467153285,NA,NA,NA,NA,NA,NA
1920,NA,381000,NA,"New Brunswick",8.32116788321168,NA,NA,NA,NA,NA,NA
1921,NA,387900,NA,"New Brunswick",7.2992700729927,115310.369532281,NA,NA,NA,NA,NA
1922,NA,389000,NA,"New Brunswick",6.71532846715328,114278.795724241,NA,NA,NA,NA,NA
1923,NA,389000,NA,"New Brunswick",6.71532846715328,118159.898607996,NA,NA,NA,NA,NA
1924,NA,391000,NA,"New Brunswick",6.56934306569343,112395.146049155,NA,NA,NA,NA,NA
1925,NA,393000,NA,"New Brunswick",6.64233576642336,115283.767921769,NA,NA,NA,NA,NA
1926,131.780515461421,396000,7.48526943541763,"New Brunswick",6.71532846715328,119202.464709724,4955.51455265006,16462.6106316521,332.779079448033,1962.38376284943,NA
1927,131.747026785587,398000,7.41188444095276,"New Brunswick",6.64233576642336,120346.673507506,4983.52826484769,16481.0891036857,331.022680365795,1983.44424940938,NA
1928,141.379704818941,401000,7.48526943541763,"New Brunswick",6.64233576642336,119951.73120161,5307.88949609352,17744.3348804701,352.567842441249,2128.4636879335,NA
1929,144.849998125627,404000,7.48526943541763,"New Brunswick",6.71532846715328,122855.178576847,5339.12229423452,17557.3014654935,358.539599320858,2157.00540687074,NA
1930,136.439422573694,406000,7.19172945755812,"New Brunswick",6.64233576642336,127604.692873796,5059.33007432362,16097.2763925456,336.057691068211,2054.08801017539,NA
1931,116.090953739605,408200,6.16433953504982,"New Brunswick",5.98540145985401,126005.915969948,4751.51487862416,15392.6770701541,284.397240910351,1939.56837345438,NA
1932,92.2025211019022,414000,5.65064457379566,"New Brunswick",5.47445255474453,116865.519542092,4068.19497293417,14411.7163505025,222.711403627783,1684.23271879475,NA
1933,87.3795663153487,419000,5.43048959040103,"New Brunswick",5.18248175182482,118958.062233506,4024.00100346323,14173.5363605831,208.54311769773,1686.05642045109,NA
1934,94.553636913386,423000,5.79741456272542,"New Brunswick",5.25547445255474,130579.315815198,4253.29927013852,13778.1820959671,223.531056532827,1799.14559126859,NA
1935,102.93810066563,428000,5.79741456272542,"New Brunswick",5.32846715328467,129646.190768892,4513.67295838921,14900.9547811113,240.509580994462,1931.85202619058,NA
1936,114.88934258081,433000,5.8707995571903,"New Brunswick",5.4014598540146,136042.41653795,4912.25264764091,15634.8692603175,265.333354690093,2127.00539642851,NA
1937,129.152474061305,437000,6.01756954612006,"New Brunswick",5.62043795620438,146890.14207409,5258.36992076992,15643.7159289928,295.543418904587,2297.90765537646,NA
1938,125.609934205703,442000,5.79741456272542,"New Brunswick",5.62043795620438,131281.805500271,5056.28518134255,17023.517018501,284.185371506114,2234.87805015341,NA
1939,132.893018640111,447000,6.09095454058494,"New Brunswick",5.62043795620438,132386.715200305,5289.62013820715,17860.2528070969,297.299817986825,2364.46020177859,NA
1940,153.909270405266,452000,6.38449451844445,"New Brunswick",5.83941605839416,137700.580130559,5831.18640639421,19140.7781520686,340.507235409881,2635.69625569018,NA
1941,179.692037999799,457400,6.75141949076885,"New Brunswick",6.2043795620438,146384.041358014,6331.90390852966,19785.0313524146,392.855351989066,2896.21284776147,NA
1942,216.129824986821,464000,7.04495946862836,"New Brunswick",6.42335766423358,149928.805876645,7251.61295630741,22442.3078143836,465.797036609527,3364.74841172664,NA
1943,248.40939569328,463000,7.19172945755812,"New Brunswick",6.56934306569343,148264.97445499,8167.04756658972,25503.9535617292,536.521372987646,3781.34302333104,NA
1944,266.931092388569,461000,7.265114452023,"New Brunswick",6.64233576642336,148194.186182221,8717.20808973181,27117.3453756479,579.026230777806,4018.63292936636,NA
1945,299.113592772416,467000,7.33849944648788,"New Brunswick",6.71532846715328,150566.901211028,9537.88339303161,29582.8067704133,640.500198656138,4454.19154454576,NA
1946,344.051180384749,478000,7.48526943541763,"New Brunswick",6.86131386861314,155330.030531715,10490.2990547295,32281.9929346301,719.772343901148,5014.3629481607,NA
1947,367.305670047036,488000,8.14573438560154,"New Brunswick",7.51824817518248,167171.709761101,10011.3156128529,29224.5740984162,752.675553375073,4885.52201907222,NA
1948,405.796336281377,498000,9.3198942970396,"New Brunswick",8.61313868613139,162050.000715198,9460.57076961212,29073.5218912282,814.8520808863,4711.36424326684,NA
1949,422.510464134499,508000,9.61343427489912,"New Brunswick",8.90510948905109,164615.314587526,9339.7337011789,28822.255888447,831.713512075785,4744.58472019888,NA
1950,451.136958936447,512000,9.90697425275863,"New Brunswick",9.12408759124088,156018.258059607,9657.15052723332,31691.5541260204,881.126872922748,4944.46106994346,NA
1951,532.744068126965,515700,11.0077491697318,"New Brunswick",10.0729927007299,157723.275602058,10255.6448296524,33532.3750946924,1033.05035510367,5288.83603865175,NA
1952,538.121301764787,526000,11.3012891475913,"New Brunswick",10.3649635036496,153359.378552956,9870.21613315693,33853.3823951811,1023.04429993305,5191.73368604055,NA
1953,555.326621883413,533000,11.0811341641967,"New Brunswick",10.2189781021898,153145.730884837,10195.6241219549,35484.2908490114,1041.88859640415,5434.26765700197,NA
1954,570.723799369479,540000,11.2279041531265,"New Brunswick",10.2919708029197,147365.41374309,10269.1306164458,37629.7965175752,1056.89592475829,5545.33053288076,NA
1955,621.634356160427,547000,11.3012891475913,"New Brunswick",10.2919708029197,150682.329941523,11042.0354472465,40084.2845474175,1136.44306427866,6039.99338964386,NA
1956,691.787117242905,554600,11.4480591365211,"New Brunswick",10.4379562043796,154741.722960335,11950.2539551315,42830.1476597542,1247.36227414877,6627.61084351594,NA
1957,725.710250817134,562000,11.8149841088455,"New Brunswick",10.8029197080292,156255.581935557,11953.244248575,42991.8930542249,1291.29937867817,6717.72326769914,NA
1958,745.869329123099,571000,12.0351390922401,"New Brunswick",11.0948905109489,152141.657097342,11773.4466413799,44186.7017915198,1306.25101422609,6722.63803222793,NA
1959,799.786662333738,582000,12.3286790700996,"New Brunswick",11.1678832116788,157583.851743307,12304.9629112731,45445.5728498533,1374.20388717137,7161.48841436092,NA
1960,834.987153737078,589000,12.4020640645645,"New Brunswick",11.3138686131387,160881.096995238,12530.0662754784,45873.6866797669,1417.63523554682,7380.20903625676,NA
1961,868.831764095965,597900,12.5488340534943,"New Brunswick",11.4598540145985,166788.317869668,12680.256873702,45455.9748645635,1453.13892640235,7581.52558478644,NA
1962,902.442110181971,605000,12.6222190479591,"New Brunswick",11.6058394160584,168049.850762505,12852.4943183045,46270.5502402571,1491.63985154045,7775.75906257421,NA
1963,966.441643498543,609000,12.8423740313538,"New Brunswick",11.7518248175182,166122.099793547,13503.7078562046,49504.2989141656,1586.93209113061,8223.75808442859,NA
1964,1086.8568938121,611000,12.9891440202835,"New Brunswick",11.970802919708,172532.268198206,14859.6258085763,52623.3814918021,1778.81652015074,9079.23136904011,NA
1965,1189.87975399401,615000,13.2092990036782,"New Brunswick",12.2627737226277,179923.130339849,15777.5383562891,53929.6202260926,1934.76382763254,9703.18608911782,NA
1966,1325.46564934631,616800,13.5028389815377,"New Brunswick",12.7737226277372,185255.336567054,16823.1233982253,56011.8952809196,2148.93912021126,10376.5025120254,NA
1967,1398.16127731538,620000,13.943148948327,"New Brunswick",13.2116788321168,186794.186353643,17068.980127625,56654.6951257463,2255.09883437965,10582.7676791275,NA
1968,1517.47278442812,625000,14.4568439095811,"New Brunswick",13.7226277372263,187950.075217503,17693.0869333321,58835.7270968667,2427.956455085,11058.1793333326,NA
1969,1668.2407719375,628000,15.0439238653001,"New Brunswick",14.3795620437956,189216.412410326,18473.6805065988,61313.2402752973,2656.43435021895,11601.4713581441,NA
1970,1807.09793239134,627000,15.4842338320894,"New Brunswick",14.8175182481752,189971.662220191,19450.8541524355,64197.3935009389,2882.13386346307,12195.6855535771,NA
1971,1977.46634870726,642471,15.7043888154841,"New Brunswick",15.2554744525547,193830.623718966,20175.7576973645,66874.5679855908,3077.90756113079,12962.3392235835,NA
1972,2255.16875055399,648769,16.5850087490626,"New Brunswick",15.985401459854,197617.618086601,21745.3001896157,71388.7597437514,3476.07353396046,14107.6766587168,NA
1973,2629.21655700301,656720,17.9793236438953,"New Brunswick",17.2262773722628,207935.12596677,23240.9930082301,73401.8596300272,4003.55791966592,15262.8249283649,NA
1974,3075.99776691164,664744,19.8139485055173,"New Brunswick",19.1240875912409,220190.686736613,24196.4061414318,73047.6662862666,4627.34190441981,16084.41580408,NA
1975,3375.53780630893,677008,22.0888833339285,"New Brunswick",21.1678832116788,221204.611118135,23554.3836829475,72089.3931994422,4985.96442923707,15946.5061884249,NA
1976,3961.27957226583,689494,23.7033532121558,"New Brunswick",22.7007299270073,231100,25308.4286322024,75508.4798413318,5745.19803256566,17450.0096913318,NA
1977,4297.27582182535,695843,25.4645930793129,"New Brunswick",24.5255474452555,228300,25180.4366545871,76748.2723742352,6175.63993864327,17521.6305830379,NA
1978,4836.52508648346,699514,27.5193729243295,"New Brunswick",26.7153284671533,239300,25880.7296219538,75653.7095728016,6914.12192820081,18103.9327007714,NA
1979,5841.40689645678,703158,30.0878477306003,"New Brunswick",29.1970802919708,250100,28452.8066527928,79995.2763709095,8307.38880373512,20006.8186203645,NA
1980,5443.90547079295,706219,33.1625183016105,"New Brunswick",32.1167883211679,253900,24001.5378148419,66759.91348586,7708.52309381785,16950.3420340599,NA
1981,6652,706438,37.2620790629575,"New Brunswick",36.1313868613139,257700,26061.1488320077,71441.9319308726,9416.25450499548,18410.5858585859,NA
1982,7287,707457,40.7027818448023,"New Brunswick",40.0729927007299,248400,25703.7769643819,73205.7847821687,10300.2726667487,18184.3169398907,NA
1983,8323,714842,43.411420204978,"New Brunswick",42.4087591240876,251300,27454.5461103326,78096.5485499499,11643.1323285425,19625.6626506024,NA
1984,9214,720488,45.6076134699854,"New Brunswick",44.2335766423358,255200,28911.4184177992,81623.5502860631,12788.5544242236,20830.3300330033,NA
1985,9796,723287,47.7306002928258,"New Brunswick",45.985401459854,262000,29452.2267072583,81306.9186962317,13543.724690199,21302.4126984127,NA
1986,10993,725019,49.4143484626647,"New Brunswick",47.8832116788321,271000,31665.2971483102,84715.6534065341,15162.3612622566,22957.9420731707,NA
1987,12085,727768,50.805270863836,"New Brunswick",50,280300,33211.1332182784,86229.0403139493,16605.5666091392,24170,NA
1988,12870,730349,52.5622254758419,"New Brunswick",51.970802919708,291000,33906.9465343035,85099.3281593884,17621.7123594336,24763.904494382,NA
1989,13484,735129,55.0512445095168,"New Brunswick",54.5985401459854,296800,33594.9622665448,83209.6732346455,18342.3589601281,24696.6310160428,NA
1990,13814,740156,57.6134699853587,"New Brunswick",57.2262773722628,300300,32613.7465670502,80383.8168634087,18663.633071947,24139.2602040816,NA
1991,13952,745567,61.3469985358712,"New Brunswick",60.4379562043796,295200,30962.7852599088,78200.6467407669,18713.2745950397,23084.8309178744,NA
1992,14422,748121,61.7130307467057,"New Brunswick",61.3138686131387,296900,31440.8969111885,79223.9650996808,19277.6302229185,23521.5952380952,NA
1993,15146,748812,62.5183016105417,"New Brunswick",62.4817518248175,299900,32372.1809614342,80829.2016341896,20226.7057686041,24240.6775700935,NA
1994,15816,750185,62.8843338213763,"New Brunswick",62.5547445255474,298600,33702.9584822208,84673.3218653209,21082.7995761046,25283.4539089848,NA
1995,17047,750943,63.8360175695461,"New Brunswick",63.941605839416,307500,35502.3784189714,86700.0408360248,22700.7908722766,26660.2625570776,NA
1996,17316,752268,64.787701317716,"New Brunswick",64.8905109489051,305800,35472.6631749953,87262.7514104883,23018.3923814385,26684.9493813273,NA
1997,17463,752511,65.9590043923865,"New Brunswick",65.985401459854,310100,35168.8476185272,85343.2592398113,23206.3052898894,26464.9446902655,NA
1998,18231,750530,66.3250366032211,"New Brunswick",66.6423357664234,316100,36449.5544725612,86543.765005667,24290.8344769696,27356.4841182913,NA
1999,19760,750601,67.4231332357247,"New Brunswick",67.8102189781022,325700,38822.4245633527,89469.2990472124,26325.571109018,29140.1506996771,NA
2000,20893,750517,69.6193265007321,"New Brunswick",69.6350364963504,331600,39977.2082757354,90481.225643788,27838.1435730303,30003.5744234801,NA
2001,21506,749823,70.8638360175696,"New Brunswick",71.3868613138686,330000,40177.4709765383,91290.8843031542,28681.4354854412,30125.9918200409,NA
2002,22095,749375,73.2064421669107,"New Brunswick",72.992700729927,341900,40393.8615512927,88535.097981866,29484.5704753962,30270.15,NA
2003,23179,749444,75.6954612005857,"New Brunswick",75.036496350365,341700,41217.624741035,90401.8190120581,30928.2614845139,30890.3015564202,NA
2004,24502,749424,76.7935578330893,"New Brunswick",76.4233576642336,348100,42780.6938409373,92102.4955502747,32694.4426653003,32060.8787010506,NA
